2025-04-15 09:59:13 Tue,13038,76.764473,34.703430
2025-04-15 09:59:16 Tue,12817,76.721214,34.693893
2025-04-15 09:59:19 Tue,12668,76.711601,34.701523
2025-04-15 09:59:22 Tue,12533,76.677956,34.718689
2025-04-15 09:59:26 Tue,12677,76.634697,34.733948
2025-04-15 09:59:29 Tue,12670,76.620277,34.760651
2025-04-15 09:59:32 Tue,12546,76.653923,34.791168
2025-04-15 09:59:35 Tue,12336,76.577019,34.827408
2025-04-15 09:59:38 Tue,12622,76.577019,34.871277
2025-04-15 09:59:41 Tue,12766,76.548180,34.880814
2025-04-15 09:59:44 Tue,12860,76.572212,34.888443
2025-04-15 09:59:47 Tue,12834,76.548180,34.888443
2025-04-15 09:59:50 Tue,13154,76.548180,34.951385
2025-04-15 09:59:54 Tue,13309,76.552986,35.004807
2025-04-15 09:59:57 Tue,13331,76.567406,35.016251
2025-04-15 10:00:00 Tue,13532,76.581825,34.976181
2025-04-15 10:00:03 Tue,13809,76.596245,34.938034
2025-04-15 10:00:06 Tue,14087,76.663536,34.907516
2025-04-15 10:00:09 Tue,14395,76.682762,34.842667
2025-04-15 10:00:12 Tue,14517,76.721214,34.838852
2025-04-15 10:00:15 Tue,14830,76.774086,34.829315
2025-04-15 10:00:18 Tue,15259,76.875031,34.781631
2025-04-15 10:00:22 Tue,15293,76.932709,34.684357
2025-04-15 10:00:25 Tue,15704,77.043259,34.630951
2025-04-15 10:00:28 Tue,15683,77.124969,34.545120
2025-04-15 10:00:31 Tue,15595,77.187454,34.474548
2025-04-15 10:00:34 Tue,15471,77.288391,34.363922
2025-04-15 10:00:37 Tue,15523,77.346077,34.316238
2025-04-15 10:00:40 Tue,15757,77.403755,34.173187
2025-04-15 10:00:43 Tue,15639,77.451820,34.106430
2025-04-15 10:00:46 Tue,14987,77.552757,33.999603
2025-04-15 10:00:50 Tue,14716,77.538338,33.948105
2025-04-15 10:00:53 Tue,14646,77.538338,33.948105
2025-04-15 10:00:56 Tue,14585,77.543144,34.012970
2025-04-15 10:00:59 Tue,14732,77.567177,34.079727
2025-04-15 10:01:02 Tue,14808,77.543144,34.110245
2025-04-15 10:01:05 Tue,15221,77.605629,34.094986
2025-04-15 10:01:08 Tue,15353,77.644081,34.062561
2025-04-15 10:01:11 Tue,15569,77.682533,34.024414
2025-04-15 10:01:14 Tue,15879,77.759438,33.988159
2025-04-15 10:01:18 Tue,15890,77.783470,33.955734
2025-04-15 10:01:21 Tue,16137,77.894028,33.871811
2025-04-15 10:01:24 Tue,16161,77.913254,33.795517
2025-04-15 10:01:27 Tue,16249,78.033417,33.742111
2025-04-15 10:01:30 Tue,16562,78.105515,33.690613
2025-04-15 10:01:33 Tue,16581,78.148773,33.589523
2025-04-15 10:01:36 Tue,16432,78.220871,33.438843
2025-04-15 10:01:39 Tue,16336,78.307396,33.412140
2025-04-15 10:01:42 Tue,16288,78.307396,33.274811
2025-04-15 10:01:45 Tue,16325,78.384300,33.263367
2025-04-15 10:01:49 Tue,16343,78.504463,33.274811
2025-04-15 10:01:52 Tue,16496,78.538109,33.227127
2025-04-15 10:01:55 Tue,16542,78.576561,33.131760
2025-04-15 10:01:58 Tue,16680,78.658272,33.116501
2025-04-15 10:02:01 Tue,16723,78.711143,33.038300
2025-04-15 10:02:04 Tue,16793,78.735176,33.019226
2025-04-15 10:02:07 Tue,16802,78.788048,32.990601
2025-04-15 10:02:10 Tue,16749,78.855339,32.847549
2025-04-15 10:02:13 Tue,16743,78.913025,32.765533
2025-04-15 10:02:17 Tue,16859,78.970703,32.717850
2025-04-15 10:02:20 Tue,16828,79.013962,32.691147
2025-04-15 10:02:23 Tue,16811,79.009155,32.673981
2025-04-15 10:02:26 Tue,16902,79.114899,32.654907
2025-04-15 10:02:29 Tue,17027,79.215836,32.633926
2025-04-15 10:02:32 Tue,16953,79.259094,32.555725
2025-04-15 10:02:35 Tue,16909,79.331200,32.574799
2025-04-15 10:02:38 Tue,16738,79.384071,32.508041
2025-04-15 10:02:41 Tue,16806,79.422523,32.464172
2025-04-15 10:02:45 Tue,16730,79.460976,32.406952
2025-04-15 10:02:48 Tue,16516,79.480202,32.391693
2025-04-15 10:02:51 Tue,16516,79.542686,32.286789
2025-04-15 10:02:54 Tue,16555,79.557106,32.191422
2025-04-15 10:02:57 Tue,16623,79.643623,32.172348
2025-04-15 10:03:00 Tue,16553,79.677269,32.216217
2025-04-15 10:03:03 Tue,16240,79.653236,32.157089
2025-04-15 10:03:06 Tue,14738,79.706108,32.105591
2025-04-15 10:03:09 Tue,15379,79.605171,32.134201
2025-04-15 10:03:13 Tue,14498,79.624397,32.189514
2025-04-15 10:03:16 Tue,13765,79.489815,32.248642
2025-04-15 10:03:19 Tue,13512,79.422523,32.195236
2025-04-15 10:03:22 Tue,13014,79.311974,32.246735
2025-04-15 10:03:25 Tue,12266,79.201416,32.395508
2025-04-15 10:03:28 Tue,12063,79.095673,32.441284
2025-04-15 10:03:31 Tue,12211,78.994736,32.576706
2025-04-15 10:03:34 Tue,11873,78.893799,32.700684
2025-04-15 10:03:37 Tue,12039,78.812080,32.775070
2025-04-15 10:03:41 Tue,12069,78.615013,32.893326
2025-04-15 10:03:44 Tue,12679,78.586174,32.944824
2025-04-15 10:03:47 Tue,13248,78.499657,33.030670
2025-04-15 10:03:50 Tue,13269,78.480431,33.082169
2025-04-15 10:03:53 Tue,13416,78.408333,33.126038
2025-04-15 10:03:56 Tue,13870,78.413139,33.225220
2025-04-15 10:03:59 Tue,14054,78.355461,33.217590
2025-04-15 10:04:02 Tue,14065,78.408333,33.209961
2025-04-15 10:04:05 Tue,14054,78.355461,33.122223
2025-04-15 10:04:09 Tue,14264,78.360268,33.148926
2025-04-15 10:04:12 Tue,14736,78.336235,33.091705
2025-04-15 10:04:15 Tue,14839,78.336235,33.173721
2025-04-15 10:04:18 Tue,14716,78.345848,33.192795
2025-04-15 10:04:21 Tue,14902,78.307396,33.219498
2025-04-15 10:04:24 Tue,15071,78.379494,33.248108
2025-04-15 10:04:27 Tue,15385,78.384300,33.194702
2025-04-15 10:04:30 Tue,15543,78.393913,33.114594
2025-04-15 10:04:33 Tue,15619,78.427559,33.147018
2025-04-15 10:04:37 Tue,15761,78.451591,33.208054
2025-04-15 10:04:40 Tue,15748,78.494850,33.227127
2025-04-15 10:04:43 Tue,15464,78.499657,33.259552
2025-04-15 10:04:46 Tue,15230,78.538109,33.227127
2025-04-15 10:04:49 Tue,14655,78.518883,33.188980
2025-04-15 10:04:52 Tue,14386,78.480431,33.127945
2025-04-15 10:04:55 Tue,14472,78.427559,33.225220
2025-04-15 10:04:58 Tue,14520,78.461205,33.215683
2025-04-15 10:05:01 Tue,14541,78.422752,33.213776
2025-04-15 10:05:04 Tue,13669,78.417946,33.171814
2025-04-15 10:05:08 Tue,12930,78.317009,33.219498
2025-04-15 10:05:11 Tue,14141,78.302589,33.280533
2025-04-15 10:05:14 Tue,13307,78.240097,33.299606
2025-04-15 10:05:17 Tue,12349,78.163193,33.358734
2025-04-15 10:05:20 Tue,13003,78.105515,33.368271
2025-04-15 10:05:23 Tue,13490,78.057449,33.328217
2025-04-15 10:05:26 Tue,14096,78.062256,33.333939
2025-04-15 10:05:29 Tue,14679,78.038223,33.475082
2025-04-15 10:05:32 Tue,15081,78.028610,33.522766
2025-04-15 10:05:36 Tue,15589,78.052643,33.383530
2025-04-15 10:05:39 Tue,15724,78.076675,33.393066
